iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
AUS,Oceania,Australia,2019-12-31,,0,,,0,,,0,,,0,,,,,,,,,,,,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-01,,0,,,0,,,0,,,0,,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-02,,0,,,0,,,0,,,0,,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-03,,0,,,0,,,0,,,0,,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-04,,0,,,0,,,0,,,0,,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-05,,0,,,0,,,0,,,0,,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-06,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-07,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-08,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-09,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-10,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-11,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-12,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-13,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-14,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-15,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-16,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-17,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-18,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-19,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-20,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-21,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-22,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-23,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-24,,0,0,,0,0,,0,0,,0,0,,,,,,,,,,0,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-25,1,1,0.143,,0,0,0.039,0.039,0.006,,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-26,4,3,0.571,,0,0,0.157,0.118,0.022,,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-27,4,0,0.571,,0,0,0.157,0,0.022,,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-28,4,0,0.571,,0,0,0.157,0,0.022,,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-29,4,0,0.571,,0,0,0.157,0,0.022,,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-30,6,2,0.857,,0,0,0.235,0.078,0.034,,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-01-31,7,1,1,,0,0,0.275,0.039,0.039,,0,0,,,,,,,,,,11.11,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-01,9,2,1.143,,0,0,0.353,0.078,0.045,,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-02,11,2,1,,0,0,0.431,0.078,0.039,,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-03,11,0,1,,0,0,0.431,0,0.039,,0,0,,,,,,,,,,19.44,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.939
